global_id	adhyaya	pada	num	text_deva	text_slp1	sutra_type
2282	5	4	2	दण्डव्यवसर्गयोश्च	dRqvyvsrgyoSc	VIDHI
2283	5	4	3	स्थूलादिभ्यः प्रकारवचने कन्	sTUlAdiByH prkArvcne kn	VIDHI
2284	5	4	4	अनत्यन्तगतौ क्तात्	antyntgtO ktAt	VIDHI
2285	5	4	5	न सामिवचने	n sAmivcne	VIDHI
2286	5	4	6	बृहत्या आच्छादने	bfhtyA AcCAdne	VIDHI
2287	5	4	7	अषडक्षाशितङ्ग्वलंकर्मालम्पुरुषाध्युत्तरपदात् खः	azqkzASitNgvlMkrmAlmpuruzADyuttrpdAt KH	VIDHI
2288	5	4	8	विभाषा अञ्चेरदिक्स्त्रियाम्	viBAzA aYcerdikstriyAm	VIDHI
2289	5	4	9	जात्यन्ताच्छ बन्धुनि	jAtyntAcC bnDuni	VIDHI
2290	5	4	10	स्थानान्ताद्विभाषा सस्थानेनेति चेत्	sTAnAntAdviBAzA ssTAneneti cet	VIDHI
2291	5	4	11	किमेत्तिङव्ययघादाम्वद्रव्यप्रकर्षे	kimettiNvyyGAdAmvdrvyprkrze	VIDHI
2292	5	4	12	अमु च च्छन्दसि	amu c cCndsi	VIDHI
2293	5	4	13	अनुगादिनष्ठक्	anugAdinzWk	VIDHI
2294	5	4	14	णचः स्त्रियामञ्	RcH striyAmY	VIDHI
2295	5	4	15	अणिनुणः	aRinuRH	VIDHI
2296	5	4	16	विसारिणो मत्स्ये	visAriRo mtsye	VIDHI
2297	5	4	17	संख्यायाः क्रियाभ्यावृत्तिगणने कृत्वसुच्	sMKyAyAH kriyAByAvfttigRne kftvsuc	VIDHI
2298	5	4	18	द्वित्रिचतुर्भ्यः सुच्	dvitricturByH suc	VIDHI
2299	5	4	19	एकस्य सकृच्च	eksy skfcc	VIDHI
2300	5	4	20	विभाषा बहोर्धाविप्रकृष्टकाले	viBAzA bhorDAviprkfzwkAle	VIDHI
2301	5	4	21	तत्प्रकृतवचने मयट्	ttprkftvcne myw	VIDHI
2302	5	4	22	समूहवच्च बहुषु	smUhvcc bhuzu	ADHIKARA
2303	5	4	23	अनन्तावसथेतिहभेषजाञ्ञ्यः	anntAvsTetihBezjAYYyH	VIDHI
2304	5	4	24	देवतान्तात्तादर्थ्ये यत्	devtAntAttAdrTye yt	VIDHI
2305	5	4	25	पादार्घाभ्यां च	pAdArGAByAM c	VIDHI
2306	5	4	26	अतिथेर्ञ्यः	atiTerYyH	VIDHI
2307	5	4	27	देवात्तल्	devAttl	VIDHI
2308	5	4	28	अवेः कः	aveH kH	VIDHI
2309	5	4	29	यावादिभ्यः कन्	yAvAdiByH kn	VIDHI
2310	5	4	30	लोहितान्मणौ	lohitAnmRO	VIDHI
2311	5	4	31	वर्णे चानित्ये	vrRe cAnitye	VIDHI
2312	5	4	32	रक्ते	rkte	VIDHI
2313	5	4	33	कालाच्च	kAlAcc	VIDHI
2314	5	4	34	विनयादिभ्यष्ठक्	vinyAdiByzWk	VIDHI
2315	5	4	35	वाचो व्याहृतार्थायाम्	vAco vyAhftArTAyAm	VIDHI
2316	5	4	36	तद्युक्तात् कर्मणोऽण्	tdyuktAt krmRoR	VIDHI
2317	5	4	37	ओषधेरजातौ	ozDerjAtO	VIDHI
2318	5	4	38	प्रज्ञादिभ्यश्च	prjYAdiBySc	VIDHI
2319	5	4	39	मृदस्तिकन्	mfdstikn	VIDHI
2320	5	4	40	सस्नौ प्रशंसायाम्	ssnO prSMsAyAm	VIDHI
2321	5	4	41	वृकज्येष्ठाभ्यां तिल्तातिलौ च च्छन्दसि	vfkjyezWAByAM tiltAtilO c cCndsi	VIDHI
2322	5	4	42	बह्वल्पार्थाच्छस् कारकादन्यतरस्याम्	bhvlpArTAcCs kArkAdnytrsyAm	VIDHI
2323	5	4	43	संख्यैकवचनाच्च वीप्सायाम्	sMKyEkvcnAcc vIpsAyAm	VIDHI
2324	5	4	44	प्रतियोगे पञ्चम्यास्तसिः	prtiyoge pYcmyAstsiH	VIDHI
2325	5	4	45	अपादाने चाहीयरुहोः	apAdAne cAhIyruhoH	VIDHI
2326	5	4	46	अतिग्रहाव्यथनक्षेपेष्वकर्तरि तृतीयायाः	atigrhAvyTnkzepezvkrtri tftIyAyAH	VIDHI
2327	5	4	47	हीयमानपापयोगाच्च	hIymAnpApyogAcc	VIDHI
2328	5	4	48	षष्ठ्या व्याश्रये	zzWyA vyASrye	VIDHI
2329	5	4	49	रोगाच्चापनयने	rogAccApnyne	VIDHI
2330	5	4	50	अभूततद्भावे कृभ्वस्तियोगे सम्पद्यकर्तरि च्विः	aBUttdBAve kfBvstiyoge smpdykrtri cviH	VIDHI
2331	5	4	51	अरुर्मनश्चक्षुश्चेतोरहोरजसां लोपश्च	arurmnSckzuScetorhorjsAM lopSc	VIDHI
2332	5	4	52	विभाषा साति कार्त्स्न्ये	viBAzA sAti kArtsnye	VIDHI
2333	5	4	53	अभिविधौ सम्पदा च	aBiviDO smpdA c	VIDHI
2334	5	4	54	तदधीनवचने	tdDInvcne	VIDHI
2335	5	4	55	देये त्रा च	deye trA c	VIDHI
2336	5	4	56	देवमनुष्यपुरुषपुरुमर्त्येभ्यो द्वितीयासप्तम्योर्बहुलम्	devmnuzypuruzpurumrtyeByo dvitIyAsptmyorbhulm	VIDHI
2337	5	4	57	अव्यक्तानुकरणाद्द्व्यजवरार्धादनितौ डाच्	avyktAnukrRAddvyjvrArDAdnitO qAc	VIDHI
2338	5	4	58	कृञो द्वितीयतृतीयशम्बबीजात् कृषौ	kfYo dvitIytftIySmbbIjAt kfzO	VIDHI
2339	5	4	59	संख्यायाश्च गुणान्तायाः	sMKyAyASc guRAntAyAH	VIDHI
2340	5	4	60	समयाच्च यापनायाम्	smyAcc yApnAyAm	VIDHI
2341	5	4	61	सपत्त्रनिष्पत्रादतिव्यथने	spttrnizptrAdtivyTne	VIDHI
2342	5	4	62	निष्कुलान्निष्कोषणे	nizkulAnnizkozRe	VIDHI
2343	5	4	63	सुखप्रियादानुलोम्ये	suKpriyAdAnulomye	VIDHI
2344	5	4	64	दुःखात् प्रातिलोम्ये	duHKAt prAtilomye	VIDHI
2345	5	4	65	शूलात् पाके	SUlAt pAke	VIDHI
2346	5	4	66	सत्यादशपथे	styAdSpTe	VIDHI
2347	5	4	67	मद्रात् परिवापणे	mdrAt privApRe	VIDHI
2348	5	4	68	समासान्ताः	smAsAntAH	ADHIKARA
2349	5	4	69	न पूजनात्	n pUjnAt	VIDHI
2350	5	4	70	किमः क्षेपे	kimH kzepe	VIDHI
2351	5	4	71	नञस्तत्पुरुषात्	nYsttpuruzAt	VIDHI
2352	5	4	72	पथो विभाषा	pTo viBAzA	VIDHI
2353	5	4	73	बहुव्रीहौ संख्येये डजबहुगणात्	bhuvrIhO sMKyeye qjbhugRAt	VIDHI
2354	5	4	74	ऋक्पूरब्धूःपथामानक्षे	fkpUrbDUHpTAmAnkze	VIDHI
2355	5	4	75	अच् प्रत्यन्ववपूर्वात् सामलोम्नः	ac prtynvvpUrvAt sAmlomnH	VIDHI
2356	5	4	76	अक्ष्णोऽदर्शनात्	akzRodrSnAt	VIDHI
2357	5	4	77	अचतुरविचतुरसुचतुरस्त्रीपुंसधेन्वनडुहर्क्सामवाङ्मनसाक्षिभ्रुवदारगवोर्वष्ठीवपदष्ठीवनक्तंदिवरात्रिंदिवाहर्दिवसरजसनिःश्रेयसपुरुषायुषद्व्यायुषत्र्यायुषर्ग्यजुषजातोक्षमहोक्षवृद्धोक्षोपशुनगोष्ठश्वाः	acturvictursucturstrIpuMsDenvnquhrksAmvANmnsAkziBruvdArgvorvzWIvpdzWIvnktMdivrAtriMdivAhrdivsrjsniHSreyspuruzAyuzdvyAyuztryAyuzrgyjuzjAtokzmhokzvfdDokzopSungozWSvAH	VIDHI
2358	5	4	78	ब्रह्महस्तिभ्याम् वर्च्चसः	brhmhstiByAm vrccsH	VIDHI
2359	5	4	79	अवसमन्धेभ्यस्तमसः	avsmnDeBystmsH	VIDHI
2360	5	4	80	श्वसो वसीयःश्रेयसः	Svso vsIyHSreysH	VIDHI
2361	5	4	81	अन्ववतप्ताद्रहसः	anvvtptAdrhsH	VIDHI
2362	5	4	82	प्रतेरुरसः सप्तमीस्थात्	prterursH sptmIsTAt	VIDHI
2363	5	4	83	अनुगवमायामे	anugvmAyAme	VIDHI
2364	5	4	84	द्विस्तावा त्रिस्तावा वेदिः	dvistAvA tristAvA vediH	VIDHI
2365	5	4	85	उपसर्गादध्वनः	upsrgAdDvnH	VIDHI
2366	5	4	86	तत्पुरुषस्याङ्गुलेः संख्याव्ययादेः	ttpuruzsyANguleH sMKyAvyyAdeH	VIDHI
2367	5	4	87	अहस्सर्वैकदेशसंख्यातपुण्याच्च रात्रेः	ahssrvEkdeSsMKyAtpuRyAcc rAtreH	VIDHI
2368	5	4	88	अह्नोऽह्न एतेभ्यः	ahnohn eteByH	VIDHI
2369	5	4	89	न संख्यादेः समाहारे	n sMKyAdeH smAhAre	VIDHI
2370	5	4	90	उत्तमैकाभ्यां च	uttmEkAByAM c	VIDHI
2371	5	4	91	राजाहस्सखिभ्यष्टच्	rAjAhssKiByzwc	VIDHI
2372	5	4	92	गोरतद्धितलुकि	gortdDitluki	VIDHI
2373	5	4	93	अग्राख्यायामुरसः	agrAKyAyAmursH	VIDHI
2374	5	4	94	अनोऽश्मायस्सरसाम् जातिसंज्ञयोः	anoSmAyssrsAm jAtisMjYyoH	VIDHI
2375	5	4	95	ग्रामकौटाभ्यां च तक्ष्णः	grAmkOwAByAM c tkzRH	VIDHI
2376	5	4	96	अतेः शुनः	ateH SunH	VIDHI
2377	5	4	97	उपमानादप्राणिषु	upmAnAdprARizu	VIDHI
2378	5	4	98	उत्तरमृगपूर्वाच्च सक्थ्नः	uttrmfgpUrvAcc skTnH	VIDHI
2379	5	4	99	नावो द्विगोः	nAvo dvigoH	VIDHI
2380	5	4	100	अर्धाच्च	arDAcc	VIDHI
2381	5	4	101	खार्याः प्राचाम्	KAryAH prAcAm	VIDHI
2382	5	4	102	द्वित्रिभ्यामञ्जलेः	dvitriByAmYjleH	VIDHI
2383	5	4	103	अनसन्तान्नपुंसकाच्छन्दसि	ansntAnnpuMskAcCndsi	VIDHI
2384	5	4	104	ब्रह्मणो जानपदाख्यायाम्	brhmRo jAnpdAKyAyAm	VIDHI
2385	5	4	105	कुमहद्भ्यामन्यतरस्याम्	kumhdByAmnytrsyAm	VIDHI
2386	5	4	106	द्वन्द्वाच्चुदषहान्तात् समाहारे	dvndvAccudzhAntAt smAhAre	VIDHI
2387	5	4	107	अव्ययीभावे शरत्प्रभृतिभ्यः	avyyIBAve SrtprBftiByH	VIDHI
2388	5	4	108	अनश्च	anSc	VIDHI
2389	5	4	109	नपुंसकादन्यतरस्याम्	npuMskAdnytrsyAm	VIDHI
2390	5	4	110	नदीपौर्णमास्याग्रहायणीभ्यः	ndIpOrRmAsyAgrhAyRIByH	VIDHI
2391	5	4	111	झयः	JyH	VIDHI
2392	5	4	112	गिरेश्च सेनकस्य	gireSc senksy	VIDHI
2393	5	4	113	बहुव्रीहौ सक्थ्यक्ष्णोः स्वाङ्गात् षच्	bhuvrIhO skTykzRoH svANgAt zc	VIDHI
2394	5	4	114	अङ्गुलेर्दारुणि	aNgulerdAruRi	VIDHI
2395	5	4	115	द्वित्रिभ्यां ष मूर्ध्नः	dvitriByAM z mUrDnH	VIDHI
2396	5	4	116	अप् पूरणीप्रमाण्योः	ap pUrRIprmARyoH	VIDHI
2397	5	4	117	अन्तर्बहिर्भ्यां च लोम्नः	antrbhirByAM c lomnH	VIDHI
2398	5	4	118	अञ्नासिकायाः संज्ञायां नसं चास्थूलात्	aYnAsikAyAH sMjYAyAM nsM cAsTUlAt	VIDHI
2399	5	4	119	उपसर्गाच्च	upsrgAcc	VIDHI
2400	5	4	120	सुप्रातसुश्वसुदिवशारिकुक्षचतुरश्रैणीपदाजपदप्रोष्ठपदाः	suprAtsuSvsudivSArikukzcturSrERIpdAjpdprozWpdAH	VIDHI
2401	5	4	121	नञ्दुःसुभ्यो हलिसक्थ्योरन्यतरस्याम्	nYduHsuByo hliskTyornytrsyAm	VIDHI
2402	5	4	122	नित्यमसिच् प्रजामेधयोः	nitymsic prjAmeDyoH	VIDHI
2403	5	4	123	बहुप्रजाश्छन्दसि	bhuprjASCndsi	VIDHI
2404	5	4	124	धर्मादनिच् केवलात्	DrmAdnic kevlAt	VIDHI
2405	5	4	125	जम्भा सुहरिततृणसोमेभ्यः	jmBA suhrittfRsomeByH	VIDHI
2406	5	4	126	दक्षिणेर्मा लुब्धयोगे	dkziRermA lubDyoge	VIDHI
2407	5	4	127	इच् कर्मव्यतिहारे	ic krmvytihAre	VIDHI
2408	5	4	128	द्विदण्ड्यादिभ्यश्च	dvidRqyAdiBySc	VIDHI
2409	5	4	129	प्रसम्भ्यां जानुनोर्ज्ञुः	prsmByAM jAnunorjYuH	VIDHI
2410	5	4	130	ऊर्ध्वाद्विभाषा	UrDvAdviBAzA	VIDHI
2411	5	4	131	ऊधसोऽनङ्	UDsonN	VIDHI
2412	5	4	132	धनुषश्च	DnuzSc	VIDHI
2413	5	4	133	वा संज्ञायाम्	vA sMjYAyAm	VIDHI
2414	5	4	134	जायाया निङ्	jAyAyA niN	VIDHI
2415	5	4	135	गन्धस्येदुत्पूतिसुसुरभिभ्यः	gnDsyedutpUtisusurBiByH	VIDHI
2416	5	4	136	अल्पाख्यायाम्	alpAKyAyAm	VIDHI
2417	5	4	137	उपमानाच्च	upmAnAcc	VIDHI
2418	5	4	138	पादस्य लोपोऽहस्त्यादिभ्यः	pAdsy lopohstyAdiByH	VIDHI
2419	5	4	139	कुम्भपदीषु च	kumBpdIzu c	VIDHI
2420	5	4	140	संख्यासुपूर्वस्य	sMKyAsupUrvsy	VIDHI
2421	5	4	141	वयसि दन्तस्य दतृ	vysi dntsy dtf	VIDHI
2422	5	4	142	छन्दसि च	Cndsi c	VIDHI
2423	5	4	143	स्त्रियां संज्ञायाम्	striyAM sMjYAyAm	VIDHI
2424	5	4	144	विभाषा श्यावारोकाभ्याम्	viBAzA SyAvArokAByAm	VIDHI
2425	5	4	145	अग्रान्तशुद्धशुभ्रवृषवराहेभ्यश्च	agrAntSudDSuBrvfzvrAheBySc	VIDHI
2426	5	4	146	ककुदस्यावस्थायां लोपः	kkudsyAvsTAyAM lopH	VIDHI
2427	5	4	147	त्रिककुत् पर्वते	trikkut prvte	VIDHI
2428	5	4	148	उद्विभ्यां काकुदस्य	udviByAM kAkudsy	VIDHI
2429	5	4	149	पूर्णाद्विभाषा	pUrRAdviBAzA	VIDHI
2430	5	4	150	सुहृद्दुर्हृदौ मित्रामित्रयोः	suhfddurhfdO mitrAmitryoH	VIDHI
2431	5	4	151	उरःप्रभृतिभ्यः कप्	urHprBftiByH kp	VIDHI
2432	5	4	152	इनः स्त्रियाम्	inH striyAm	VIDHI
2433	5	4	153	नद्यृतश्च	ndyftSc	VIDHI
2434	5	4	154	शेषाद्विभाषा	SezAdviBAzA	VIDHI
2435	5	4	155	न संज्ञायाम्	n sMjYAyAm	VIDHI
2436	5	4	156	ईयसश्च	IysSc	VIDHI
2437	5	4	157	वन्दिते भ्रातुः	vndite BrAtuH	VIDHI
2438	5	4	158	ऋतश्छन्दसि	ftSCndsi	VIDHI
2439	5	4	159	नाडीतन्त्र्योः स्वाङ्गे	nAqItntryoH svANge	VIDHI
2440	5	4	160	निष्प्रवाणिश्च	nizprvARiSc	VIDHI
2441	6	1	1	एकाचो द्वे प्रथमस्य	ekAco dve prTmsy	ADHIKARA
2442	6	1	2	अजादेर्द्वितीयस्य	ajAderdvitIysy	VIDHI
2443	6	1	3	न न्द्राः संयोगादयः	n ndrAH sMyogAdyH	VIDHI
2444	6	1	4	पूर्वोऽभ्यासः	pUrvoByAsH	SAMJNA
2445	6	1	5	उभे अभ्यस्तम्	uBe aBystm	SAMJNA
2446	6	1	6	जक्षित्यादयः षट्	jkzityAdyH zw	VIDHI
2447	6	1	7	तुजादीनां दीर्घोऽभ्यासस्य	tujAdInAM dIrGoByAssy	VIDHI
2448	6	1	8	लिटि धातोरनभ्यासस्य	liwi DAtornByAssy	VIDHI
2449	6	1	9	सन्यङोः	snyNoH	VIDHI
2450	6	1	10	श्लौ	SlO	VIDHI
2451	6	1	11	चङि	cNi	VIDHI
2452	6	1	12	दाश्वान् साह्वान् मीढ्वांश्च	dASvAn sAhvAn mIQvAMSc	VIDHI
2453	6	1	13	ष्यङः सम्प्रसारणं पुत्रपत्योस्तत्पुरुषे	zyNH smprsArRM putrptyosttpuruze	VIDHI
2454	6	1	14	बन्धुनि बहुव्रीहौ	bnDuni bhuvrIhO	VIDHI
2455	6	1	15	वचिस्वपियजादीनां किति	vcisvpiyjAdInAM kiti	VIDHI
2456	6	1	16	ग्रहिज्यावयिव्यधिवष्टिविचतिवृश्चतिपृच्छतिभृज्जतीनां ङिति च	grhijyAvyivyDivzwivictivfSctipfcCtiBfjjtInAM Niti c	VIDHI
2457	6	1	17	लिट्यभ्यासस्योभयेषाम्	liwyByAssyoByezAm	VIDHI
2458	6	1	18	स्वापेश्चङि	svApeScNi	VIDHI
2459	6	1	19	स्वपिस्यमिव्येञां यङि	svpisymivyeYAM yNi	VIDHI
2460	6	1	20	न वशः	n vSH	VIDHI
2461	6	1	21	चायः की	cAyH kI	VIDHI
2462	6	1	22	स्फायः स्फी निष्ठायाम्	sPAyH sPI nizWAyAm	VIDHI
2463	6	1	23	स्त्यः प्रपूर्वस्य	styH prpUrvsy	VIDHI
2464	6	1	24	द्रवमूर्तिस्पर्शयोः श्यः	drvmUrtisprSyoH SyH	VIDHI
2465	6	1	25	प्रतेश्च	prteSc	VIDHI
2466	6	1	26	विभाषाऽभ्यवपूर्वस्य	viBAzAByvpUrvsy	VIDHI
2467	6	1	27	शृतं पाके	SftM pAke	VIDHI
2468	6	1	28	प्यायः पी	pyAyH pI	VIDHI
2469	6	1	29	लिड्यङोश्च	liqyNoSc	VIDHI
2470	6	1	30	विभाषा श्वेः	viBAzA SveH	VIDHI
2471	6	1	31	णौ च संश्चङोः	RO c sMScNoH	VIDHI
2472	6	1	32	ह्वः सम्प्रसारणम्	hvH smprsArRm	VIDHI
2473	6	1	33	अभ्यस्तस्य च	aBystsy c	VIDHI
2474	6	1	34	बहुलं छन्दसि	bhulM Cndsi	VIDHI
2475	6	1	35	चायः की	cAyH kI	VIDHI
2476	6	1	36	अपस्पृधेथामानृचुरानृहुश्चिच्युषेतित्याजश्राताःश्रितमाशीराशीर्त्ताः	apspfDeTAmAnfcurAnfhuScicyuzetityAjSrAtAHSritmASIrASIrttAH	VIDHI
2477	6	1	37	न सम्प्रसारणे सम्प्रसारणम्	n smprsArRe smprsArRm	VIDHI
2478	6	1	38	लिटि वयो यः	liwi vyo yH	VIDHI
2479	6	1	39	वश्चास्यान्यतरस्याम् किति	vScAsyAnytrsyAm kiti	VIDHI
2480	6	1	40	वेञः	veYH	VIDHI
2481	6	1	41	ल्यपि च	lypi c	VIDHI
2482	6	1	42	ज्यश्च	jySc	VIDHI
2483	6	1	43	व्यश्च	vySc	VIDHI
2484	6	1	44	विभाषा परेः	viBAzA preH	VIDHI
2485	6	1	45	आदेच उपदेशेऽशिति	Adec updeSeSiti	VIDHI
2486	6	1	46	न व्यो लिटि	n vyo liwi	VIDHI
2487	6	1	47	स्फुरतिस्फुलत्योर्घञि	sPurtisPultyorGYi	VIDHI
2488	6	1	48	क्रीङ्जीनां णौ	krINjInAM RO	VIDHI
2489	6	1	49	सिध्यतेरपारलौकिके	siDyterpArlOkike	VIDHI
2490	6	1	50	मीनातिमिनोतिदीङां ल्यपि च	mInAtiminotidINAM lypi c	VIDHI
2491	6	1	51	विभाषा लीयतेः	viBAzA lIyteH	VIDHI
2492	6	1	52	खिदेश्छन्दसि	KideSCndsi	VIDHI
2493	6	1	53	अपगुरो णमुलि	apguro Rmuli	VIDHI
2494	6	1	54	चिस्फुरोर्णौ	cisPurorRO	VIDHI
2495	6	1	55	प्रजने वीयतेः	prjne vIyteH	VIDHI
2496	6	1	56	बिभेतेर्हेतुभये	biBeterhetuBye	VIDHI
2497	6	1	57	नित्यं स्मयतेः	nityM smyteH	VIDHI
2498	6	1	58	सृजिदृशोर्झल्यमकिति	sfjidfSorJlymkiti	VIDHI
2499	6	1	59	अनुदात्तस्य चर्दुपधस्यान्यतरस्याम्	anudAttsy crdupDsyAnytrsyAm	VIDHI
2500	6	1	60	शीर्षंश्छन्दसि	SIrzMSCndsi	VIDHI
2501	6	1	61	ये च तद्धिते	ye c tdDite	VIDHI
2502	6	1	62	अचि शीर्षः	aci SIrzH	VIDHI
2503	6	1	63	पद्दन्नोमास्हृन्निशसन्यूषन्दोषन्यकञ्छकन्नुदन्नासञ्छस्प्रभृतिषु	pddnnomAshfnniSsnyUzndoznykYCknnudnnAsYCsprBftizu	VIDHI
2504	6	1	64	धात्वादेः षः सः	DAtvAdeH zH sH	VIDHI
2505	6	1	65	णो नः	Ro nH	VIDHI
2506	6	1	66	लोपो व्योर्वलि	lopo vyorvli	VIDHI
2507	6	1	67	वेरपृक्तस्य	verpfktsy	VIDHI
2508	6	1	68	हल्ङ्याब्भ्यो दीर्घात् सुतिस्यपृक्तं हल्	hlNyAbByo dIrGAt sutisypfktM hl	VIDHI
2509	6	1	69	एङ्ह्रस्वात् सम्बुद्धेः	eNhrsvAt smbudDeH	VIDHI
2510	6	1	70	शेश्छन्दसि बहुलम्	SeSCndsi bhulm	VIDHI
2511	6	1	71	ह्रस्वस्य पिति कृति तुक्	hrsvsy piti kfti tuk	VIDHI
2512	6	1	72	संहितायाम्	sMhitAyAm	ADHIKARA
2513	6	1	73	छे च	Ce c	VIDHI
2514	6	1	74	आङ्माङोश्च	ANmANoSc	VIDHI
2515	6	1	75	दीर्घात्	dIrGAt	VIDHI
2516	6	1	76	पदान्ताद्वा	pdAntAdvA	VIDHI
2517	6	1	77	इको यणचि	iko yRci	VIDHI
2518	6	1	78	एचोऽयवायावः	ecoyvAyAvH	VIDHI
2519	6	1	79	वान्तो यि प्रत्यये	vAnto yi prtyye	VIDHI
2520	6	1	80	धातोस्तन्निमित्तस्यैव	DAtostnnimittsyEv	VIDHI
2521	6	1	81	क्षय्यजय्यौ शक्यार्थे	kzyyjyyO SkyArTe	VIDHI
2522	6	1	82	क्रय्यस्तदर्थे	kryystdrTe	VIDHI
2523	6	1	83	भय्यप्रवय्ये च च्छन्दसि	Byyprvyye c cCndsi	VIDHI
2524	6	1	84	एकः पूर्वपरयोः	ekH pUrvpryoH	ADHIKARA
2525	6	1	85	अन्तादिवच्च	antAdivcc	ADHIKARA
2526	6	1	86	षत्वतुकोरसिद्धः	ztvtukorsidDH	VIDHI
2527	6	1	87	आद्गुणः	AdguRH	VIDHI
2528	6	1	88	वृद्धिरेचि	vfdDireci	VIDHI
2529	6	1	89	एत्येधत्यूठ्सु	etyeDtyUWsu	VIDHI
2530	6	1	90	आटश्च	AwSc	VIDHI
2531	6	1	91	उपसर्गादृति धातौ	upsrgAdfti DAtO	VIDHI
2532	6	1	92	वा सुप्यापिशलेः	vA supyApiSleH	VIDHI
2533	6	1	93	औतोऽम्शसोः	OtomSsoH	VIDHI
2534	6	1	94	एङि पररूपम्	eNi prrUpm	VIDHI
2535	6	1	95	ओमाङोश्च	omANoSc	VIDHI
2536	6	1	96	उस्यपदान्तात्	usypdAntAt	VIDHI
2537	6	1	97	अतो गुणे	ato guRe	VIDHI
2538	6	1	98	अव्यक्तानुकरणस्यात इतौ	avyktAnukrRsyAt itO	VIDHI
2539	6	1	99	नाम्रेडितस्यान्त्यस्य तु वा	nAmreqitsyAntysy tu vA	VIDHI
2540	6	1	100	नित्यमाम्रेडिते डाचि	nitymAmreqite qAci	VIDHI
2541	6	1	101	अकः सवर्णे दीर्घः	akH svrRe dIrGH	VIDHI
2542	6	1	102	प्रथमयोः पूर्वसवर्णः	prTmyoH pUrvsvrRH	VIDHI
2543	6	1	103	तस्माच्छसो नः पुंसि	tsmAcCso nH puMsi	VIDHI
2544	6	1	104	नादिचि	nAdici	VIDHI
2545	6	1	105	दीर्घाज्जसि च	dIrGAjjsi c	VIDHI
2546	6	1	106	वा छन्दसि	vA Cndsi	VIDHI
2547	6	1	107	अमि पूर्वः	ami pUrvH	VIDHI
2548	6	1	108	सम्प्रसारणाच्च	smprsArRAcc	VIDHI
2549	6	1	109	एङः पदान्तादति	eNH pdAntAdti	VIDHI
2550	6	1	110	ङसिङसोश्च	NsiNsoSc	VIDHI
2551	6	1	111	ऋत उत्	ft ut	VIDHI
2552	6	1	112	ख्यत्यात् परस्य	KytyAt prsy	VIDHI
2553	6	1	113	अतो रोरप्लुतादप्लुते	ato rorplutAdplute	VIDHI
2554	6	1	114	हशि च	hSi c	VIDHI
2555	6	1	115	प्रकृत्याऽन्तःपादमव्यपरे	prkftyAntHpAdmvypre	VIDHI
2556	6	1	116	अव्यादवद्यादवक्रमुरव्रतायमवन्त्ववस्युषु च	avyAdvdyAdvkrmurvrtAymvntvvsyuzu c	VIDHI
2557	6	1	117	यजुष्युरः	yjuzyurH	VIDHI
2558	6	1	118	आपोजुषाणोवृष्णोवर्षिष्ठेऽम्बेऽम्बालेऽम्बिकेपूर्वे	ApojuzARovfzRovrzizWembembAlembikepUrve	VIDHI
2559	6	1	119	अङ्ग इत्यादौ च	aNg ityAdO c	VIDHI
2560	6	1	120	अनुदात्ते च कुधपरे	anudAtte c kuDpre	VIDHI
2561	6	1	121	अवपथासि च	avpTAsi c	VIDHI
2562	6	1	122	सर्वत्र विभाषा गोः	srvtr viBAzA goH	VIDHI
2563	6	1	123	अवङ् स्फोटायनस्य	avN sPowAynsy	VIDHI
2564	6	1	124	इन्द्रे च	indre c	VIDHI
2565	6	1	125	प्लुतप्रगृह्या अचि नित्यम्	plutprgfhyA aci nitym	VIDHI
2566	6	1	126	आङोऽनुनासिकश्छन्दसि	ANonunAsikSCndsi	VIDHI
2567	6	1	127	इकोऽसवर्णे शाकल्यस्य ह्रस्वश्च	ikosvrRe SAklysy hrsvSc	VIDHI
2568	6	1	128	ऋत्यकः	ftykH	VIDHI
2569	6	1	129	अप्लुतवदुपस्थिते	aplutvdupsTite	ADHIKARA
2570	6	1	130	ई३ चाक्रवर्मणस्य	I cAkrvrmRsy	VIDHI
2571	6	1	131	दिव उत्	div ut	VIDHI
2572	6	1	132	एतत्तदोः सुलोपोऽकोरनञ्समासे हलि	etttdoH sulopokornYsmAse hli	VIDHI
2573	6	1	133	स्यश्छन्दसि बहुलम्	sySCndsi bhulm	VIDHI
2574	6	1	134	सोऽचि लोपे चेत् पादपूरणम्	soci lope cet pAdpUrRm	VIDHI
2575	6	1	135	सुट् कात् पूर्वः	suw kAt pUrvH	ADHIKARA
2576	6	1	136	अडभ्यासव्यवायेऽपि	aqByAsvyvAyepi	VIDHI
2577	6	1	137	सम्पर्युपेभ्यः करोतौ भूषणे	smpryupeByH krotO BUzRe	VIDHI
2578	6	1	138	समवाये च	smvAye c	VIDHI
2579	6	1	139	उपात् प्रतियत्नवैकृतवाक्याध्याहारेषु	upAt prtiytnvEkftvAkyADyAhArezu	VIDHI
2580	6	1	140	किरतौ लवने	kirtO lvne	VIDHI
2581	6	1	141	हिंसायां प्रतेश्च	hiMsAyAM prteSc	VIDHI
2582	6	1	142	अपाच्चतुष्पाच्छकुनिष्वालेखने	apAcctuzpAcCkunizvAleKne	VIDHI
2583	6	1	143	कुस्तुम्बुरूणि जातिः	kustumburURi jAtiH	VIDHI
2584	6	1	144	अपरस्पराः क्रियासातत्ये	aprsprAH kriyAsAttye	VIDHI
