unadi_id	sutra_deva	sutra_slp1	pratyay_deva	pratyay_slp1	sk_commentary	sutra_ref
3022	सर्तेरयुः	sarterayuH	अयु	ayu	सरयुर्नदी । अयूरिति पाठान्तरम् । सरयूः ।	
3023	पानीविषिभ्यः पः	pAnIviziByaH paH	प	pa	पाति रक्षत्यस्मादात्मानमिति पापम् । तद्योगात्पापः । नेपः पुरोहितः । बाहुलकाद्गुणाभावे नीपो वृक्षविशेषः । वेष्पः पानीयम् ।	
3024	च्युवः किच्च	cyuvaH kicca	प	pa	च्युपो वक्त्रम् ।	
3025	स्तुवो दीर्घश्च	stuvo dIrGaSca	प	pa	स्तूपः समुच्छ्रायः ।	
3026	सुशॄभ्यां निच्च	suSFByAM nicca	प	pa	चात्कित् । सूपः । बाहुलकादूत्वम् । शूर्पम् ।	
3027	कुयुभ्यां च	kuyuByAM ca	प	pa	कुवन्ति मन्ण्डूका अस्मिन् कूपः । युवन्ति बध्नन्त्यस्मिन्पशुमिति यूपो यज्ञस्थम्भः ।	
3028	खष्पशिल्पशष्पबाष्परूपपर्पतल्पाः	KazpaSilpaSazpabAzparUpaparpatalpAH	प	pa	सप्तैते पप्रत्ययान्ता निपात्यन्ते । खनतेर्नकारस्य पत्वम् । खष्पौ क्रोधबलात्कारौ शीलतेर्ह्रस्वः । शिल्पं कौशलम् । शसु हिंसायाम् निपातनात्पत्वम् । शष्पं बालतृणं प्रतिभाक्षयश्च । बधतेः पः । बाष्पो नेत्रजलोष्मणोः । बाष्पं च । रौतेर्दीर्घ । रूपं स्वभावे सौन्दैर्ये । पॄ । पर्पं गृहं बालतृणं पङ्गुपीठं च । तल प्रतिष्ठाकरणे चुरादिणिचो लुक् । तल्पं शय्याट्टदारेषु ।	
3029	स्तनिह्रुषिपुपिगदिमदिभ्यो णेरित्नुच्	stanihruzipupigadimadiByo Reritnuc	इत्नुच्	itnuc	’अयामन्त-२३११’ इति णेरयादेशः । स्तनयित्नुः । हर्षयित्नुः । पोपयित्नुः गदयित्नुर्वावदूकः । मदयित्नुर्मदिरा ।	
3030	कृहनिभ्यां क्त्नुः	kfhaniByAM ktnuH	क्त्नु	ktnu	कृत्नुः शिल्पीः । हत्नुर्व्याधिः शस्त्रं च ।	
3031	गमेः सन्वच्च	gameH sanvacca	क्त्नु	ktnu	जिगत्नुः ।	
3032	दाभाभ्यां नुः	dABAByAM nuH	नु	nu	दानुर्द्ता । भानुः ।	
3033	वचेर्गश्च	vacergaSca	नु	nu	वग्नुः ।	
3034	धेट इच्च	Dewa icca	नु	nu	धयति सुतानिति धेनुः ।	
3035	सुवः कित्	suvaH kit	नु	nu	सूनुः पुत्रेऽनुजे रवौ ।	
3036	जहातेर्द्वेऽन्तलोपश्च	jahAterdventalopaSca	नु	nu	जह्नुः ।	
3037	स्थो णुः	sTo RuH	णु	Ru	स्थाणुः कीले स्थिरे हरे ।	
3038	अजिवृरीभ्यो निच्च	ajivfrIByo nicca	णु	Ru	अजेर्वी । वेणुः । वर्णुर्नददेशभेदयोः । रेणुर्द्वयोः स्त्रियां धूलिः ।	
3039	विषेः किच्च	vizeH kicca	णु	Ru	विष्णुः ।	
3040	कृदाधारार्चिकलिभ्यः कः	kfdADArArcikaliByaH kaH	क	ka	बाहुलकान्न कस्येत्संज्ञा । कर्को धवलघोटकः । दाको दाता । धाकोऽनड्वानाधारश्च । राका पौर्णमासी अर्कः । कल्कः पापाशये पापे दम्भे विट्किट्टयोरपि ।	
3041	सृवृभूशुषिमुषिभ्यः कक्	sfvfBUSuzimuziByaH kak	कक्	kak	सृक उत्पलवातयोः । वृकः श्वापदकाकयोः । भूकं छिद्रम् । शुष्कः । मुष्कोऽण्डम् ।	
3042	शुकवल्कोल्काः	SukavalkolkAH	कक्	kak	शुभेरन्त्यलीपः । शुकः । वल्कं वल्कलमस्त्रियाम् । उष दाहे । षस्य लः । उल्का ।	
3043	इण्भीकापाशल्यतिमर्चिभ्यः कन्	iRBIkApASalyatimarciByaH kan	कन्	kan	एके मुख्यान्यकेवलाः । भेको मण्डूकमेषयोरिति विश्वभेदिन्यौ । काकः । पाकः शिशुः । शल्कं शकलम् । अत्कः पथिकः शरीरावयवश्च । मर्कः शरीरवायुः ।	
3044	नौ हः	nO haH	कन्	kan	जहातेः कन् स्यान्नो । निहाका गोधिका ।	
3045	नौ सदेर्डिच्च	nO saderqicca	कन्	kan	निष्कोऽस्त्री हेम्नि तत्पले ।	
3046	स्यमेरीट् च	syamerIw ca	कन्	kan	स्यमीको वल्मिकः वृक्षभेदश्च । इट्ह्रस्व इति केचित् । स्यमिकः ।	
3047	अजियुधुनीभ्यो दीर्घश्च	ajiyuDunIByo dIrGaSca	कन्	kan	वीकः स्याद्वातपक्षिणोः । यूका । धूको वायुः । नीको वृक्षविशेषः ।	
