gana_id	gana_name_slp1	gana_name_deva	sutra_ref	serial	member_slp1	member_deva	note
17	yAjkAdiH	याजकादिः	2.2.9	7	aDyApk	अध्यापक	
17	yAjkAdiH	याजकादिः	2.2.9	8	utsAh	उत्साह	
17	yAjkAdiH	याजकादिः	2.2.9	9	udvrtk	उद्वर्तक	
17	yAjkAdiH	याजकादिः	2.2.9	10	hotf	होतृ	
17	yAjkAdiH	याजकादिः	2.2.9	11	Btf	भतृ	
17	yAjkAdiH	याजकादिः	2.2.9	12	rTgRk	रथगणक	
17	yAjkAdiH	याजकादिः	2.2.9	13	pttigRk 	पत्तिगणक ॥	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	1	rAjdntH	राजदन्तः	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	2	agrevRm	अग्रेवणम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	3	liptvAsitm	लिप्तवासितम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	4	ngnmuzitm	नग्नमुषितम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	5	siktsMmfzwm	सिक्तसंमृष्टम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	6	mfzwluYcitm	मृष्टलुञ्चितम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	7	avklinnpkvm	अवक्लिन्नपक्वम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	8	arpitoptm	अर्पितोप्तम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	9	uptgAQm	उप्तगाढम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	10	ulUKlmuslm	उलूखलमुसलम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	11	tRqulkiRvm	तण्डुलकिण्वम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	12	dfzduplm	दृषदुपलम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	13	ArqvAyni	आरड्वायनि	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	14	ArgvAynbnDkI	आरग्वायनबन्धकी	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	15	citrrTvAhlIkm	चित्ररथवाह्लीकम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	16	AvntySmkm	आवन्त्यश्मकम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	17	SUdrArym	शूद्रार्यम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	18	snAtkrAjAnO	स्नातकराजानौ	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	19	vizvksenArjunO	विष्वक्सेनार्जुनौ	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	20	akziBruvm	अक्षिभ्रुवम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	21	dArgvm	दारगवम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	22	SbdArTO	शब्दार्थौ	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	23	DrmArTO	धर्मार्थौ	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	24	kAmArTO	कामार्थौ	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	25	arTSbdO	अर्थशब्दौ	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	26	arTDrmO	अर्थधर्मौ	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	27	arTkAmO	अर्थकामौ	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	28	vEkArimtm	वैकारिमतम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	29	gAjvAjm	गाजवाजम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	30	gopAlDAnpUlAsm	गोपालधानपूलासम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	31	gopAlDAnIpUlAsm	गोपालधानीपूलासम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	32	pUlAskArRqm	पूलासकारण्डम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	33	pUlAskkurRqm	पूलासककुरण्डम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	34	sTUlAsm	स्थूलासम	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	35	sTUlpUlAsm	स्थूलपूलासम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	36	uSIrbIjm	उशीरबीजम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	37	jijYAsTi	जिज्ञास्थि	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	38	siYjAsTm	सिञ्जास्थम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	39	siYjASvtTm	सिञ्जाश्वत्थम्	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	40	citrAsvAtI	चित्रास्वाती	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	41	citrsvAtI	चित्रस्वाती	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	42	BAryAptI	भार्यापती	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	43	dMptI	दंपती	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	44	jMptI	जंपती	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	45	jAyAptI	जायापती	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	46	putrptI	पुत्रपती	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	47	putrpSU	पुत्रपशू	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	48	keSrSmSrU	केशरश्मश्रू	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	49	Sirobiju	शिरोबिजु	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	50	SirobIjm	शिरोबीजम	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	51	SirojAnu	शिरोजानु	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	52	srpirmDun	सर्पिर्मधुन	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	53	mDusrpizI	मधुसर्पिषी	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	54	AdyntO	आद्यन्तौ	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	55	antAdI	अन्तादी	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	56	guRvfdDI	गुणवृद्धी	
18	rAjdntAdiH	राजदन्तादिः	2.2.31	57	vfdDiguRO 	वृद्धिगुणौ ॥	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	1	AhitAgniH	आहिताग्निः	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	2	jAtpUtrH	जातपूत्रः	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	3	jAtdnt	जातदन्त	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	4	jAtSmSru	जातशमश्रु	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	5	tElpIt	तैलपीत	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	6	GftpIt	घृतपीत	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	7	dypI	द्यपी	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	8	UQBAry	ऊढभार्य	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	9	gtArT	गतार्थ	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	10	gqukRW	गडुकण्ठ	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	11	asyudyt	अस्युद्यत	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	12	armudyt	अरमुद्यत	
19	AhitAgnyAdiH	आहिताग्न्यादिः	2.2.37	13	dRqpARi 	दण्डपाणि ॥	
20	kqArAdiH	कडारादिः	2.2.38	1	kqAr	कडार	
20	kqArAdiH	कडारादिः	2.2.38	2	guqul	गुडुल	
20	kqArAdiH	कडारादिः	2.2.38	3	KYj	खञ्ज	
20	kqArAdiH	कडारादिः	2.2.38	4	Koq	खोड	
20	kqArAdiH	कडारादिः	2.2.38	5	kAR	काण	
20	kqArAdiH	कडारादिः	2.2.38	6	kuRW	कुण्ठ	
20	kqArAdiH	कडारादिः	2.2.38	7	Klti	खलति	
20	kqArAdiH	कडारादिः	2.2.38	8	gOr	गौर	
20	kqArAdiH	कडारादिः	2.2.38	9	vfdD	वृद्ध	
20	kqArAdiH	कडारादिः	2.2.38	10	Bikzuk	भिक्षुक	
20	kqArAdiH	कडारादिः	2.2.38	11	piNgul	पिङ्गुल	
20	kqArAdiH	कडारादिः	2.2.38	12	piNgl	पिङ्गल	
20	kqArAdiH	कडारादिः	2.2.38	13	tq	तड	
20	kqArAdiH	कडारादिः	2.2.38	14	tnu	तनु	
20	kqArAdiH	कडारादिः	2.2.38	15	W	ठ	
20	kqArAdiH	कडारादिः	2.2.38	16	bDir	बधिर	
20	kqArAdiH	कडारादिः	2.2.38	17	mWr	मठर	
20	kqArAdiH	कडारादिः	2.2.38	18	kYj	कञ्ज	
20	kqArAdiH	कडारादिः	2.2.38	19	brbr 	बर्बर ॥	
21	nAvAdiH	नावादिः	2.3.17	1	nO	नौ	
21	nAvAdiH	नावादिः	2.3.17	2	kAk	काक	
21	nAvAdiH	नावादिः	2.3.17	3	ann	अन्न	
21	nAvAdiH	नावादिः	2.3.17	4	Suk	शुक	
21	nAvAdiH	नावादिः	2.3.17	5	SfgAl 	शृगाल ॥	
22	prkftyAdiH	प्रकृत्यादिः	2.3.18	1	prkfti	प्रकृति	
22	prkftyAdiH	प्रकृत्यादिः	2.3.18	2	prAy	प्राय	
22	prkftyAdiH	प्रकृत्यादिः	2.3.18	3	gotr	गोत्र	
22	prkftyAdiH	प्रकृत्यादिः	2.3.18	4	sm	सम	
22	prkftyAdiH	प्रकृत्यादिः	2.3.18	5	vizm	विषम	
22	prkftyAdiH	प्रकृत्यादिः	2.3.18	6	dvidroR	द्विद्रोण	
22	prkftyAdiH	प्रकृत्यादिः	2.3.18	7	pYck	पञ्चक	
22	prkftyAdiH	प्रकृत्यादिः	2.3.18	8	sAhsr 	साहस्र ॥	
23	prtyAdiH	प्रत्यादिः	2.3.43	1	prti	प्रति	
23	prtyAdiH	प्रत्यादिः	2.3.43	2	pri	परि	
23	prtyAdiH	प्रत्यादिः	2.3.43	3	anu 	अनु ॥	
24	gvASvAdiH	गवाश्वादिः	2.4.11	1	gvASvm	गवाश्वम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	2	gvAvikm	गवाविकम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	3	gvEqkm	गवैडकम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	4	ajAvikm	अजाविकम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	5	ajEqkm	अजैडकम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	6	kubjvAmnm	कुब्जवामनम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	7	kubjkirAtm	कुब्जकिरातम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	8	putrpOtrm	पुत्रपौत्रम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	9	SvcRqAlm	श्वचण्डालम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	10	strIkumArm	स्त्रीकुमारम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	11	dAsImARvkm	दासीमाणवकम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	12	SAwIpwIrm	शाटीपटीरम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	13	SAwIpcCkm	शाटीपच्छकम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	14	SAwIpwwIkm	शाटीपट्टीकम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	15	uzwrKrm	उष्ट्रखरम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	16	uzwrSSm	उष्ट्रशशम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	17	mUtrSkft	मूत्रशकृत्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	18	mUtrpurIzm	मूत्रपुरीषम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	19	ykfnmedH	यकृन्मेदः	
24	gvASvAdiH	गवाश्वादिः	2.4.11	20	mAMsSoRitm	मांसशोणितम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	21	drBSrm	दर्भशरम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	22	drBpUtIkm	दर्भपूतीकम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	23	arjunSirIzm	अर्जुनशिरीषम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	24	arjunpuruzm	अर्जुनपुरुषम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	25	tfRoplm	तृणोपलम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	26	tfRolpm	तृणोलपम	
24	gvASvAdiH	गवाश्वादिः	2.4.11	27	dAsIdAsm	दासीदासम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	28	kuwIkuwm	कुटीकुटम्	
24	gvASvAdiH	गवाश्वादिः	2.4.11	29	BAgvtIBAgvtm 	भागवतीभागवतम् ॥	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	1	dDipysI	दधिपयसी	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	2	srpirmDunI	सर्पिर्मधुनी	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	3	mDuspizI	मधुसपिषी	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	4	brhmprjAptI	ब्रह्मप्रजापती	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	5	SivvESrvRO	शिववैश्रवणौ	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	6	skndviSAKO	स्कन्दविशाखौ	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	7	privrAjkkOSikO	परिव्राजककौशिकौ	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	8	( privrAwkOSikO )	( परिव्राट्कौशिकौ )	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	9	prvrgyopsdO	प्रवर्ग्योपसदौ	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	10	SuklkfzRO	शुक्लकृष्णौ	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	11	iDmAbrhizI	इध्माबर्हिषी	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	12	dIkzAtpsI	दीक्षातपसी	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	13	SrdDAtpsI	श्रद्धातपसी	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	14	meDAtpsI	मेधातपसी	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	15	aDyyntpsI	अध्ययनतपसी	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	16	ulUKlmusle	उलूखलमुसले	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	17	AdyAvsAne	आद्यावसाने	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	18	SrdDAmeDe	श्रद्धामेधे	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	19	fksAme	ऋक्सामे	
25	dDipysyAdiH	दधिपयस्यादिः	2.4.14	20	vANmnse	वाङ्मनसे	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	1	arDrc	अर्धर्च	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	2	gomy	गोमय	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	3	kzAy	कषाय	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	4	kArzApR	कार्षापण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	5	kutp	कुतप	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	6	kusp	कुसप	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	7	kuRp	कुणप	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	8	kpAw	कपाट	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	9	SNK	शङ्ख	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	10	gUT	गूथ	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	11	yUT	यूथ	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	12	Dvj	ध्वज	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	13	kbnD	कबन्ध	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	14	pdm	पद्म	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	15	gfh	गृह	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	16	srk	सरक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	17	kMs	कंस	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	18	divs	दिवस	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	19	yUz	यूष	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	20	anDkAr	अन्धकार	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	21	dRq	दण्ड	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	22	kmRqlu	कमण्डलु	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	23	mnq	मन्ड	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	24	BUt	भूत	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	25	dvIp	द्वीप	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	26	dyUt	द्यूत	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	27	ckr	चक्र	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	28	Drm	धर्म	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	29	krmn	कर्मन्	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	30	modk	मोदक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	31	StmAn	शतमान	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	32	yAn	यान	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	33	nK	नख	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	34	nKr	नखर	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	35	crR	चरण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	36	pucC	पुच्छ	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	37	dAqim	दाडिम	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	38	him	हिम	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	39	rjt	रजत	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	40	sktu	सक्तु	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	41	piDAn	पिधान	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	42	sAr	सार	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	43	pAtr	पात्र	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	44	Gft	घृत	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	45	sEnDv	सैन्धव	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	46	OzD	औषध	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	47	AQk	आढक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	48	czk	चषक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	49	droR	द्रोण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	50	KlIn	खलीन	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	51	pAtrIv	पात्रीव	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	52	zzwik	षष्टिक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	53	vArbAR	वारबाण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	54	vArvArR	वारवारण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	55	proT	प्रोथ	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	56	kpitT	कपित्थ	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	57	Suzk	शुष्क	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	58	SAl	शाल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	59	SIl	शील	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	60	Sukl	शुक्ल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	61	Sulk	शुल्क	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	62	SIDu	शीधु	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	63	kvc	कवच	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	64	reRu	रेणु	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	65	fR	ऋण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	66	kpw	कपट	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	67	SIkr	शीकर	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	68	musl	मुसल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	69	suvrR	सुवर्ण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	70	vrR	वर्ण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	71	pUrv	पूर्व	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	72	cms	चमस	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	73	kzIr	क्षीर	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	74	krz	कर्ष	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	75	AkAS	आकाश	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	76	azwApd	अष्टापद	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	77	mNgl	मङ्गल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	78	niDn	निधन	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	79	niryAs	निर्यास	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	80	jfmB	जृम्भ	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	81	vftt	वृत्त	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	82	pust	पुस्त	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	83	bust	बुस्त	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	84	kzveqit	क्ष्वेडित	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	85	SfNg	शृङ्ग	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	86	nigq	निगड	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	87	Kl	खल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	88	mUlk	मूलक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	89	mDu	मधु	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	90	mUl	मूल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	91	sTUl	स्थूल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	92	SrAv	शराव	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	93	nAl	नाल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	94	vpr	वप्र	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	95	vimAn	विमान	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	96	muK	मुख	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	97	prgrIv	प्रग्रीव	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	98	SUl	शूल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	99	vjr	वज्र	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	100	kwk	कटक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	101	kRwk	कण्टक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	102	krpw	कर्पट	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	103	SiKr	शिखर	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	104	klk	कल्क	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	105	vlkl	वल्कल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	106	nwmstk	नटमस्तक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	107	nAwmstk	नाटमस्तक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	108	vly	वलय	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	109	kusum	कुसुम	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	110	tfR	तृण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	111	pNk	पङ्क	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	112	kuRql	कुण्डल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	113	kirIw	किरीट	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	114	kumud	कुमुद	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	115	arbud	अर्बुद	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	116	aNkuS	अङ्कुश	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	117	timir	तिमिर	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	118	ASry	आश्रय	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	119	BUzR	भूषण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	120	ikks	इक्कस	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	121	izvAs	इष्वास	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	122	mukul	मुकुल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	123	vsnt	वसन्त	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	124	twAk	तटाक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	125	tqAg	तडाग	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	126	piwk	पिटक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	127	viwNk	विटङ्क	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	128	viqNg	विडङ्ग	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	129	piRyAk	पिण्याक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	130	mAz	माष	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	131	koS	कोश	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	132	Plk	फलक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	133	din	दिन	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	134	dEvt	दैवत	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	135	pinAk	पिनाक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	136	smr	समर	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	137	sTARu	स्थाणु	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	138	anIk	अनीक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	139	upvAs	उपवास	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	140	SAk	शाक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	141	krpAs	कर्पास	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	142	viSAl	विशाल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	143	czAl	चषाल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	144	cKAl	चखाल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	145	KRq	खण्ड	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	146	dr	दर	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	147	viwp	विटप	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	148	rR	रण	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	149	bl	बल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	150	mk	मक	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	151	mfRAl	मृणाल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	152	hst	हस्त	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	153	Ardr	आर्द्र	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	154	hl	हल	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	155	sUtr	सूत्र	
26	arDrcAdiH	अर्धर्चादिः	2.4.31	156	tARqv	ताण्डव	
